,ast,blka,block_above_3,block_in_paint,block_lcorner_3,block_mid_range,block_rcorner_3,block_res,dreb,fga,min,oreb,shot_above_3,shot_in_paint,shot_lcorner_3,shot_mid_range,shot_rcorner_3,shot_res,stl
203504,5.1,39,0.025641019066405365,0.38461528599608047,0.025641019066405365,0.025641019066405365,0.0,0.5384614003945126,8.9,545,2461.455,2.1,0.24220183041831506,0.1853210975170441,0.025688072923154625,0.2733944903964314,0.018348623516539018,0.25504586687989234,2.5999999999999996
1629029,5.1,51,0.03921567858516106,0.45098030372935216,0.0,0.058823517877741587,0.0,0.45098030372935216,8.9,1172,2461.455,2.1,0.39761091810912186,0.20477815524933315,0.017064846270777763,0.11348122770067212,0.011092150076005546,0.25597269406166645,2.5999999999999996
1627827,5.1,32,0.0624999804687561,0.3437498925781585,0.03124999023437805,0.03124999023437805,0.03124999023437805,0.4999998437500488,8.9,524,2461.455,2.1,0.2958015210724901,0.0648854949449333,0.07633587640580389,0.057251907304352916,0.10305343314783524,0.4026717480406155,2.5999999999999996
203501,5.1,54,0.05555554526749162,0.2592592112482942,0.0,0.1296296056241471,0.01851851508916387,0.5370369375857522,8.9,991,2461.455,2.1,0.41876891605682226,0.13118062430695637,0.01715438933244814,0.2018163450876252,0.043390514193839415,0.1876892009314914,2.5999999999999996
2734,5.1,19,0.05263155124655198,0.21052620498620792,0.05263155124655198,0.05263155124655198,0.0,0.6315786149586237,8.9,344,2461.455,2.1,0.45930231222958395,0.09883720642915099,0.08139534647106551,0.08139534647106551,0.031976743256490026,0.24709301607287745,2.5999999999999996
1628382,5.1,5,0.0,0.19999960000080003,0.0,0.0,0.19999960000080003,0.5999988000024,8.9,483,2461.455,2.1,0.31677017977701494,0.19047618653258414,0.08902691327066432,0.13457556657193445,0.09730848659816799,0.17184264654570092,2.5999999999999996
1628467,5.1,18,0.055555524691375174,0.11111104938275035,0.0,0.11111104938275035,0.055555524691375174,0.6666662962965021,8.9,386,2461.455,2.1,0.38082900567800504,0.08808289927246375,0.09844559330451831,0.0777202052404092,0.08549222576445012,0.26943004483341854,2.5999999999999996
201584,5.1,5,0.0,0.19999960000080003,0.0,0.19999960000080003,0.0,0.5999988000024,8.9,129,2461.455,2.1,0.2713178084249761,0.10852712336999043,0.0852713112192782,0.3023255579592591,0.0697674364521367,0.16279068505498565,2.5999999999999996
1629133,5.1,4,0.0,0.49999875000312505,0.0,0.24999937500156252,0.0,0.24999937500156252,8.9,27,2461.455,2.1,0.37037023319620993,0.14814809327848397,0.0,0.33333320987658893,0.03703702331962099,0.11111106995886298,2.5999999999999996
1626257,5.1,8,0.0,0.24999968750039064,0.0,0.12499984375019532,0.0,0.6249992187509766,8.9,112,2461.455,2.1,0.26785711894132863,0.14285713010204196,0.008928570631377622,0.04464285315688811,0.026785711894132865,0.5089285259885244,2.5999999999999996
1717,5.1,2,0.0,0.9999950000249999,0.0,0.0,0.0,0.0,8.9,375,2461.455,2.1,0.487999986986667,0.07199999808000006,0.013333332977777787,0.3706666567822225,0.042666665528888925,0.013333332977777787,2.5999999999999996
203939,5.1,27,0.0,0.40740725651583093,0.0,0.03703702331962099,0.0,0.5555553497943149,8.9,486,2461.455,2.1,0.2386831226608411,0.08641975130823558,0.010288065631932807,0.028806583769411857,0.012345678758319368,0.623456777295128,2.5999999999999996
203991,5.1,62,0.0,0.274193504162338,0.0,0.032258059313216236,0.0,0.6935482752341491,8.9,732,2461.455,2.1,0.0,0.1489071017908866,0.0,0.008196721199498344,0.0,0.8428961633484131,2.5999999999999996
1629185,5.1,1,0.0,0.9999900000999989,0.0,0.0,0.0,0.0,8.9,8,2461.455,2.1,0.37499953125058594,0.12499984375019532,0.12499984375019532,0.12499984375019532,0.12499984375019532,0.12499984375019532,2.5999999999999996
1629109,5.1,3,0.3333322222259259,0.3333322222259259,0.0,0.0,0.0,0.3333322222259259,8.9,151,2461.455,2.1,0.6423840634182739,0.019867548353142493,0.11920529011885496,0.0,0.15231787070742578,0.06622516117714164,2.5999999999999996
1629053,5.1,0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,4,2461.455,2.1,0.24999937500156252,0.0,0.49999875000312505,0.0,0.24999937500156252,0.0,2.5999999999999996
202702,5.1,20,0.0,0.19999990000005,0.0,0.0,0.0,0.7999996000002,8.9,264,2461.455,2.1,0.05681817966597805,0.13257575255394877,0.02272727186639122,0.026515150510789755,0.01136363593319561,0.7499999715909103,2.5999999999999996
201569,5.1,67,0.1492537090666106,0.37313427266652643,0.0,0.0,0.029850741813322115,0.44776112719983174,8.9,938,2461.455,2.1,0.5597014865703467,0.1044776108264647,0.02771854981110288,0.021321961393156064,0.05223880541323235,0.2345415753247167,2.5999999999999996
101123,5.1,13,0.30769207100609924,0.23076905325457442,0.0,0.07692301775152481,0.0,0.38461508875762407,8.9,577,2461.455,2.1,0.5095320535609696,0.06412478225087033,0.09705372448780374,0.05892547558188084,0.15597920006968458,0.11438474671776869,2.5999999999999996
201935,5.1,112,0.1249999888392867,0.30357140146683914,0.008928570631377622,0.008928570631377622,0.0,0.5535713791454125,8.9,1908,2461.455,2.1,0.49371068923631717,0.1472746323518101,0.018343815417485244,0.04245282996618014,0.02620545059640749,0.27201257719070976,2.5999999999999996
1628392,5.1,6,0.0,0.16666638888935187,0.0,0.0,0.0,0.8333319444467593,8.9,41,2461.455,2.1,0.09756095181440198,0.0731707138608015,0.04878047590720099,0.0,0.0,0.7804876145152159,2.5999999999999996
2403,5.1,9,0.0,0.5555549382722909,0.0,0.0,0.0,0.44444395061783265,8.9,116,2461.455,2.1,0.02586206673602873,0.22413791171224898,0.0,0.27586204518430646,0.0,0.4741378901605267,2.5999999999999996
1627863,5.1,6,0.0,0.16666638888935187,0.0,0.16666638888935187,0.16666638888935187,0.4999991666680556,8.9,252,2461.455,2.1,0.4007936348891415,0.03174603048626863,0.09126983764802231,0.007936507621567158,0.21428570578231326,0.25396824389014905,2.5999999999999996
101108,5.1,15,0.06666662222225185,0.3333331111112593,0.0,0.06666662222225185,0.0,0.5333329777780148,8.9,717,2461.455,2.1,0.40585773492527566,0.21199441824275567,0.030683402640398847,0.19944211716259252,0.05160390444067079,0.10041840864130533,2.5999999999999996
203085,5.1,24,0.04166664930556279,0.16666659722225116,0.0,0.04166664930556279,0.0,0.7499996875001302,8.9,571,2461.455,2.1,0.4413309905195974,0.14886164362764198,0.07355516508659957,0.019264447998871316,0.0560420305421711,0.2609457047119842,2.5999999999999996
202697,5.1,13,0.07692301775152481,0.23076905325457442,0.0,0.15384603550304962,0.0,0.5384611242606736,8.9,445,2461.455,2.1,0.41797751869713445,0.029213482489584663,0.10786516611538953,0.23146066895594003,0.08539325650801671,0.12808988476202507,2.5999999999999996
200782,5.1,16,0.0,0.06249996093752441,0.12499992187504883,0.06249996093752441,0.0,0.749999531250293,8.9,522,2461.455,2.1,0.20306513020948028,0.07279693347132311,0.22030650918953049,0.022988505306733617,0.3103448216409038,0.170498081024941,2.5999999999999996
203937,5.1,14,0.0,0.0714285204081997,0.0,0.0,0.0,0.9285707653065962,8.9,276,2461.455,2.1,0.04710144756878814,0.23913042611846283,0.0507246358433103,0.12318840133375358,0.02536231792165515,0.5144927349821473,2.5999999999999996
202340,5.1,48,0.08333331597222583,0.20833328993056457,0.0,0.20833328993056457,0.0,0.499999895833355,8.9,605,2461.455,2.1,0.24462809513011413,0.1090909072877536,0.10578512221842773,0.3173553666552832,0.04628099097056213,0.17685950120893387,2.5999999999999996
1628415,5.1,12,0.0,0.0,0.0,0.0,0.0,0.9999991666673611,8.9,121,2461.455,2.1,0.27272725018783056,0.14049585615736726,0.016528924253807913,0.1652892425380791,0.033057848507615825,0.371900795710678,2.5999999999999996
203998,5.1,14,0.0,0.21428556122459913,0.0,0.0,0.0,0.7857137244901968,8.9,224,2461.455,2.1,0.33482141362404405,0.09821428132971959,0.14732142199457937,0.017857142059949014,0.09374999581473233,0.3080357005341205,2.5999999999999996
1628975,5.1,6,0.0,0.16666638888935187,0.0,0.16666638888935187,0.0,0.6666655555574075,8.9,183,2461.455,2.1,0.36612019857266676,0.09836065036280599,0.07103824748424876,0.20765026187703486,0.10928961151422888,0.14754097554420897,2.5999999999999996
201144,5.1,44,0.09090907024793857,0.34090901342976965,0.0,0.022727267561984642,0.045454535123969284,0.49999988636366216,8.9,1118,2461.455,2.1,0.33005366431079014,0.2218246849568454,0.022361359370649737,0.17620751184071992,0.026833631244779686,0.2227191393316714,2.5999999999999996
1628416,5.1,19,0.05263155124655198,0.21052620498620792,0.05263155124655198,0.15789465373965592,0.0,0.5263155124655198,8.9,264,2461.455,2.1,0.39015150037304924,0.10227272339876049,0.05303030102157951,0.13257575255394877,0.05681817966597805,0.26515150510789753,2.5999999999999996
203200,5.1,32,0.15624995117189025,0.21874993164064635,0.03124999023437805,0.15624995117189025,0.0624999804687561,0.3749998828125366,8.9,775,2461.455,2.1,0.3845161240707597,0.07999999896774194,0.10838709537565039,0.15741935280749222,0.10322580511966703,0.16645161075546308,2.5999999999999996
1628991,5.1,41,0.04878047590720099,0.3658535693040075,0.0,0.0,0.024390237953600496,0.5609754729328115,8.9,589,2461.455,2.1,0.18166383392760893,0.32597622536542914,0.028862478287564036,0.04584040669201347,0.030560271128008982,0.38709676762144707,2.5999999999999996
101139,5.1,17,0.058823494809708936,0.1764704844291268,0.0,0.11764698961941787,0.058823494809708936,0.5882349480970893,8.9,310,2461.455,2.1,0.49354837117585904,0.09032257773152975,0.06774193329864732,0.10967741581685757,0.09032257773152975,0.14838709198751318,2.5999999999999996
201149,5.1,24,0.0,0.3333331944445023,0.0,0.0,0.0,0.6666663888890046,8.9,212,2461.455,2.1,0.0,0.16509433183517302,0.0,0.08018867546279833,0.0,0.7547169455322196,2.5999999999999996
202718,5.1,7,0.0,0.14285693877580175,0.0,0.2857138775516035,0.0,0.571427755103207,8.9,182,2461.455,2.1,0.4010988790605011,0.1153846090448017,0.04945054673348644,0.15384614539306893,0.06593406231131525,0.2142857025117746,2.5999999999999996
1628397,5.1,7,0.0,0.2857138775516035,0.0,0.0,0.14285693877580175,0.571427755103207,8.9,212,2461.455,2.1,0.04245282818618735,0.21226414093093673,0.014150942728729117,0.21226414093093673,0.014150942728729117,0.5047169573246718,2.5999999999999996
202685,5.1,41,0.0,0.292682855443206,0.0,0.024390237953600496,0.0,0.6829266627008139,8.9,538,2461.455,2.1,0.08364312112187508,0.356877316786667,0.0018587360249305573,0.09665427329638898,0.0037174720498611147,0.4572490621329171,2.5999999999999996
1627395,5.1,1,0.0,0.9999900000999989,0.0,0.0,0.0,0.0,8.9,47,2461.455,2.1,0.2553190946129586,0.1276595473064793,0.06382977365323965,0.27659568583070515,0.17021272974197238,0.10638295608873274,2.5999999999999996
1629139,5.1,1,0.0,0.0,0.0,0.0,0.0,0.9999900000999989,8.9,51,2461.455,2.1,0.19607839292580528,0.27450975009612744,0.09803919646290264,0.19607839292580528,0.01960783929258053,0.21568623221838581,2.5999999999999996
1626153,5.1,40,0.0,0.24999993750001562,0.0,0.07499998125000468,0.0,0.6749998312500421,8.9,553,2461.455,2.1,0.22784809714560403,0.1826401413627461,0.0307414099323434,0.05244122870811522,0.036166364626286356,0.4701627401417226,2.5999999999999996
203092,5.1,1,0.0,0.9999900000999989,0.0,0.0,0.0,0.0,8.9,30,2461.455,2.1,0.0,0.29999990000003335,0.033333322222225924,0.06666664444445185,0.0,0.5999998000000667,2.5999999999999996
1629541,5.1,2,0.49999750001249993,0.0,0.0,0.49999750001249993,0.0,0.0,8.9,47,2461.455,2.1,0.5744679628791568,0.021276591217746547,0.06382977365323965,0.2553190946129586,0.08510636487098619,0.0,2.5999999999999996
203546,5.1,21,0.28571414965992875,0.28571414965992875,0.0,0.04761902494332146,0.0,0.38095219954657167,8.9,383,2461.455,2.1,0.39686683036901227,0.19060051721669669,0.06005221775320581,0.14099216342057017,0.06788511572101526,0.14360312940983996,2.5999999999999996
203076,5.1,40,0.02499999375000156,0.32499991875002027,0.0,0.12499996875000781,0.0,0.5249998687500328,8.9,1025,2461.455,2.1,0.1297560962950625,0.21268292475431294,0.005853658479476503,0.2282926806995836,0.004878048732897085,0.41853658128256993,2.5999999999999996
1627767,5.1,20,0.0,0.3499998250000875,0.0,0.099999950000025,0.0,0.5499997250001375,8.9,270,2461.455,2.1,0.003703703566529498,0.2555555460905354,0.003703703566529498,0.2074073997256519,0.003703703566529498,0.5259259064471887,2.5999999999999996
203524,5.1,9,0.0,0.44444395061783265,0.0,0.0,0.0,0.5555549382722909,8.9,177,2461.455,2.1,0.3559321832806676,0.10734462670369341,0.11864406109355587,0.06214688914424355,0.09039547511889971,0.2655367081617679,2.5999999999999996
201950,5.1,65,0.0,0.3999999384615479,0.0,0.061538452071007374,0.0,0.5384614556213145,8.9,1158,2461.455,2.1,0.27461139659230227,0.19257340075497928,0.01986183057114136,0.12694300408512085,0.015544041316545413,0.37046631804433233,2.5999999999999996
1628402,5.1,23,0.0,0.3913041776938358,0.0,0.0,0.043478241965981754,0.5652171455577628,8.9,447,2461.455,2.1,0.21700223228182927,0.136465321331872,0.08501118378051044,0.12304250284021247,0.07606263811940407,0.36241609927480767,2.5999999999999996
1626169,5.1,38,0.05263156509695655,0.23684204293630448,0.0,0.05263156509695655,0.026315782548478276,0.6315787811634785,8.9,437,2461.455,2.1,0.3112128075237344,0.14874141536060836,0.07551487241384731,0.0778032018809336,0.09839816708471014,0.28832951285287156,2.5999999999999996
